Amount,hour,day_of_week,is_night,card_txn_count_so_far,card_avg_amount_so_far,amount_vs_card_avg,true_label,proba,risk_tier
275.0,19,0,0,0,275.0,1.0,0,0.10619314,low_risk_log_only
209.0,23,2,1,0,209.0,1.0,0,0.6535156,medium_risk_human_review
100.8,20,1,0,0,100.8,1.0,0,0.20508407,low_risk_log_only
1460.0,10,0,0,0,1460.0,1.0,0,0.0074284645,low_risk_log_only
46.0,16,0,0,0,46.0,1.0,0,0.6421367,medium_risk_human_review
62.1,19,2,0,0,62.1,1.0,0,0.42904618,low_risk_log_only
23.0,20,3,0,1,23.0,1.0,0,0.032066856,low_risk_log_only
15.0,14,5,0,1,23.0,0.6521739130434783,0,0.004333269,low_risk_log_only
110.0,12,5,0,14,128.07857142857142,0.858847805476549,1,0.99869186,high_risk_auto_flag
88.0,19,3,0,0,88.0,1.0,0,0.073163785,low_risk_log_only
440.0,18,4,0,0,440.0,1.0,0,0.66786504,medium_risk_human_review
70.0,8,3,0,0,70.0,1.0,0,0.031584527,low_risk_log_only
420.0,2,5,1,1,210.0,2.0,0,0.9601321,high_risk_auto_flag
172.5,21,4,0,1,168.0,1.0267857142857142,0,0.7905899,high_risk_auto_flag
231.0,13,4,0,0,231.0,1.0,0,0.0948753,low_risk_log_only
21.47,0,6,1,0,21.47,1.0,0,0.028044092,low_risk_log_only
235.2,15,0,0,0,235.2,1.0,0,0.062254652,low_risk_log_only
250.0,16,6,0,4,250.0,1.0,1,0.99441093,high_risk_auto_flag
23.0,19,3,0,0,23.0,1.0,0,0.0026222628,low_risk_log_only
69.0,16,3,0,0,69.0,1.0,0,0.18507572,low_risk_log_only
109.61,13,3,0,0,109.61,1.0,0,0.15813725,low_risk_log_only
78.4,8,3,0,0,78.4,1.0,0,0.0370253,low_risk_log_only
89.6,7,2,0,0,89.6,1.0,0,0.006623536,low_risk_log_only
20.0,9,3,0,0,20.0,1.0,0,0.0048455386,low_risk_log_only
132.0,22,4,0,0,132.0,1.0,0,0.2244021,low_risk_log_only
89.6,20,2,0,0,89.6,1.0,0,0.06514684,low_risk_log_only
16.5,12,2,0,0,16.5,1.0,0,0.0033118573,low_risk_log_only
201.6,18,4,0,0,201.6,1.0,0,0.3860656,low_risk_log_only
70.0,19,4,0,0,70.0,1.0,0,0.17868426,low_risk_log_only
112.0,20,6,0,0,112.0,1.0,0,0.069914795,low_risk_log_only
123.3,19,4,0,0,123.3,1.0,0,0.23144096,low_risk_log_only
104.5,1,2,1,0,104.5,1.0,0,0.0964951,low_risk_log_only
20.0,20,5,0,0,20.0,1.0,0,0.00046506897,low_risk_log_only
53.0,8,3,0,0,53.0,1.0,0,0.08805572,low_risk_log_only
23.0,10,5,0,0,23.0,1.0,0,0.00063034764,low_risk_log_only
104.5,11,0,0,0,104.5,1.0,0,0.12330774,low_risk_log_only
69.0,22,2,0,0,69.0,1.0,0,0.15002212,low_risk_log_only
165.0,16,0,0,0,165.0,1.0,0,0.18612409,low_risk_log_only
103.5,19,5,0,0,103.5,1.0,0,0.2734634,low_risk_log_only
99.0,19,4,0,0,99.0,1.0,0,0.1876636,low_risk_log_only
172.5,15,4,0,1,172.5,1.0,0,0.87467545,high_risk_auto_flag
156.8,8,3,0,0,156.8,1.0,0,0.03698018,low_risk_log_only
172.5,22,3,0,0,172.5,1.0,0,0.45864803,medium_risk_human_review
55.0,13,3,0,0,55.0,1.0,0,0.39406618,low_risk_log_only
55.0,0,5,1,0,55.0,1.0,0,0.5982481,medium_risk_human_review
220.0,19,0,0,0,220.0,1.0,0,0.18760782,low_risk_log_only
99.0,14,4,0,0,99.0,1.0,0,0.1297293,low_risk_log_only
156.8,17,2,0,0,156.8,1.0,0,0.05468163,low_risk_log_only
143.0,8,4,0,0,143.0,1.0,0,0.034942493,low_risk_log_only
143.0,20,5,0,0,143.0,1.0,0,0.15859167,low_risk_log_only
172.5,11,4,0,0,172.5,1.0,0,0.32267845,low_risk_log_only
46.0,23,2,1,0,46.0,1.0,0,0.100358635,low_risk_log_only
23.0,23,3,1,0,23.0,1.0,0,0.0021722058,low_risk_log_only
109.61,23,3,1,0,109.61,1.0,0,0.13454382,low_risk_log_only
36.66,14,4,0,0,36.66,1.0,0,0.36731815,low_risk_log_only
84.0,20,3,0,0,84.0,1.0,0,0.073163785,low_risk_log_only
100.8,18,5,0,0,100.8,1.0,0,0.27697185,low_risk_log_only
302.4,12,0,0,0,302.4,1.0,0,0.17283583,low_risk_log_only
23.0,1,4,1,0,23.0,1.0,0,0.07797068,low_risk_log_only
132.0,1,5,1,0,132.0,1.0,0,0.3558957,low_risk_log_only
235.2,17,2,0,0,235.2,1.0,0,0.09871604,low_risk_log_only
99.0,14,3,0,0,99.0,1.0,0,0.15865925,low_risk_log_only
33.0,18,3,0,0,33.0,1.0,0,0.09137725,low_risk_log_only
33.0,14,2,0,0,33.0,1.0,0,0.117479265,low_risk_log_only
78.4,8,1,0,0,78.4,1.0,0,0.015665868,low_risk_log_only
49.5,15,4,0,1,49.5,1.0,0,0.7187965,high_risk_auto_flag
264.0,11,1,0,0,264.0,1.0,0,0.15878907,low_risk_log_only
154.0,21,0,0,0,154.0,1.0,0,0.044434074,low_risk_log_only
16.5,16,4,0,0,16.5,1.0,0,0.00229204,low_risk_log_only
154.0,17,3,0,0,154.0,1.0,0,0.07569633,low_risk_log_only
34.5,14,3,0,0,34.5,1.0,0,0.10396551,low_risk_log_only
190.4,14,2,0,1,190.4,1.0,1,0.8370161,high_risk_auto_flag
27.63,15,2,0,0,27.63,1.0,0,0.26594734,low_risk_log_only
89.6,12,0,0,1,156.8,0.5714285714285714,0,0.050280582,low_risk_log_only
154.0,13,3,0,1,148.5,1.037037037037037,0,0.31944087,low_risk_log_only
20.0,10,6,0,0,20.0,1.0,0,0.00019904246,low_risk_log_only
201.25,18,0,0,0,201.25,1.0,0,0.27563342,low_risk_log_only
14.0,10,5,0,0,14.0,1.0,0,0.00032162815,low_risk_log_only
10.0,17,5,0,0,10.0,1.0,0,0.00047278797,low_risk_log_only
46.0,17,6,0,0,46.0,1.0,0,0.03373079,low_risk_log_only
165.0,17,2,0,0,165.0,1.0,0,0.38364422,low_risk_log_only
10.0,21,5,0,1,10.0,1.0,0,0.0013010144,low_risk_log_only
55.0,11,4,0,0,55.0,1.0,0,0.6165941,medium_risk_human_review
23.0,18,3,0,0,23.0,1.0,0,0.0026222628,low_risk_log_only
34.5,14,2,0,0,34.5,1.0,0,0.17833681,low_risk_log_only
187.0,19,1,0,0,187.0,1.0,0,0.24612285,low_risk_log_only
308.0,23,3,1,0,308.0,1.0,0,0.22409344,low_risk_log_only
154.0,15,4,0,1,143.0,1.0769230769230769,0,0.38621256,low_risk_log_only
33.0,21,3,0,0,33.0,1.0,0,0.09137725,low_risk_log_only
88.99,0,3,1,0,88.99,1.0,0,0.14659041,low_risk_log_only
69.0,12,3,0,0,69.0,1.0,0,0.14707229,low_risk_log_only
155.25,22,3,0,0,155.25,1.0,0,0.065219395,low_risk_log_only
112.0,10,1,0,0,112.0,1.0,0,0.1215168,low_risk_log_only
34.5,22,3,0,0,34.5,1.0,0,0.14839052,low_risk_log_only
187.0,13,3,0,0,187.0,1.0,0,0.23663363,low_risk_log_only
630.0,11,0,0,1,80.5,7.826086956521739,0,0.26770627,low_risk_log_only
115.0,15,3,0,0,115.0,1.0,0,0.35367912,low_risk_log_only
201.25,21,0,0,0,201.25,1.0,0,0.2676016,low_risk_log_only
180.0,13,1,0,0,180.0,1.0,0,0.20098917,low_risk_log_only
78.4,19,0,0,1,156.8,0.5,0,0.07121076,low_risk_log_only
120.0,14,4,0,0,120.0,1.0,0,0.20173772,low_risk_log_only
46.0,11,1,0,0,46.0,1.0,0,0.25756022,low_risk_log_only
15.0,22,3,0,0,15.0,1.0,0,0.0014169923,low_risk_log_only
135.0,12,4,0,0,135.0,1.0,0,0.1406052,low_risk_log_only
112.0,19,1,0,0,112.0,1.0,0,0.31610364,low_risk_log_only
44.42,14,5,0,3,79.08666666666666,0.5616623113883504,0,0.49535173,medium_risk_human_review
46.0,0,4,1,0,46.0,1.0,0,0.5856996,medium_risk_human_review
46.0,8,3,0,0,46.0,1.0,0,0.14248998,low_risk_log_only
138.0,10,2,0,0,138.0,1.0,0,0.047229078,low_risk_log_only
176.0,11,1,0,0,176.0,1.0,0,0.1593227,low_risk_log_only
80.5,11,4,0,0,80.5,1.0,0,0.13415314,low_risk_log_only
110.0,23,4,1,0,110.0,1.0,0,0.1831725,low_risk_log_only
210.0,23,3,1,0,210.0,1.0,0,0.6470128,medium_risk_human_review
112.0,14,3,0,0,112.0,1.0,1,0.2577658,low_risk_log_only
16.5,9,5,0,0,16.5,1.0,0,0.00032162815,low_risk_log_only
57.5,15,1,0,5,52.9,1.0869565217391304,1,0.9899686,high_risk_auto_flag
132.0,22,1,0,0,132.0,1.0,0,0.20345087,low_risk_log_only
29.34,20,5,0,0,29.34,1.0,0,0.021954518,low_risk_log_only
209.0,19,1,0,0,209.0,1.0,1,0.40541708,low_risk_log_only
121.0,8,4,0,0,121.0,1.0,0,0.105089694,low_risk_log_only
143.0,18,6,0,0,143.0,1.0,0,0.016286511,low_risk_log_only
176.0,9,4,0,0,176.0,1.0,0,0.27258235,low_risk_log_only
112.0,22,2,0,0,112.0,1.0,0,0.31610364,low_risk_log_only
180.0,13,5,0,2,90.445,1.9901597656034056,0,0.8581551,high_risk_auto_flag
121.0,8,3,0,0,121.0,1.0,0,0.105089694,low_risk_log_only
198.0,13,2,0,0,198.0,1.0,0,0.18374063,low_risk_log_only
55.0,22,4,0,0,55.0,1.0,0,0.4476564,low_risk_log_only
104.5,10,4,0,0,104.5,1.0,0,0.1743093,low_risk_log_only
59.99,20,3,0,0,59.99,1.0,0,0.47650918,medium_risk_human_review
537.6,12,0,0,0,537.6,1.0,0,0.18641222,low_risk_log_only
20.0,16,3,0,0,20.0,1.0,0,0.0075061712,low_risk_log_only
92.0,0,3,1,0,92.0,1.0,0,0.18642756,low_risk_log_only
23.0,13,4,0,0,23.0,1.0,0,0.004098674,low_risk_log_only
154.0,21,1,0,0,154.0,1.0,0,0.04755904,low_risk_log_only
18.34,19,4,0,2,36.66,0.5002727768685216,1,0.57823265,medium_risk_human_review
220.0,15,2,0,1,220.0,1.0,0,0.8087881,high_risk_auto_flag
132.0,21,3,0,0,132.0,1.0,0,0.2244021,low_risk_log_only
830.0,12,0,0,1,440.0,1.8863636363636365,0,0.66507566,medium_risk_human_review
31.59,11,0,0,0,31.59,1.0,0,0.18036233,low_risk_log_only
156.8,20,3,0,0,156.8,1.0,0,0.06827657,low_risk_log_only
92.0,16,4,0,0,92.0,1.0,0,0.098229736,low_risk_log_only
78.4,9,1,0,0,78.4,1.0,0,0.034003153,low_risk_log_only
336.0,17,4,0,1,231.0,1.4545454545454546,0,0.16254784,low_risk_log_only
99.0,10,4,0,0,99.0,1.0,0,0.087014474,low_risk_log_only
297.0,18,6,0,0,297.0,1.0,0,0.06628513,low_risk_log_only
231.0,16,1,0,0,231.0,1.0,0,0.095494404,low_risk_log_only
36.54,13,4,0,0,36.54,1.0,0,0.20643678,low_risk_log_only
34.5,14,1,0,0,34.5,1.0,0,0.2219378,low_risk_log_only
100.8,19,3,0,0,100.8,1.0,0,0.2261557,low_risk_log_only
88.0,19,3,0,0,88.0,1.0,0,0.073163785,low_risk_log_only
55.0,16,0,0,3,73.33333333333333,0.75,1,0.9576079,high_risk_auto_flag
70.0,13,3,0,0,70.0,1.0,0,0.093887575,low_risk_log_only
201.25,18,0,0,0,201.25,1.0,0,0.27563342,low_risk_log_only
78.4,15,1,0,1,44.8,1.7500000000000002,0,0.3886566,low_risk_log_only
77.0,0,2,1,0,77.0,1.0,0,0.23437443,low_risk_log_only
20.0,8,6,0,0,20.0,1.0,0,0.00012313058,low_risk_log_only
88.0,9,4,0,0,88.0,1.0,0,0.034401365,low_risk_log_only
55.0,12,1,0,0,55.0,1.0,0,0.2136734,low_risk_log_only
63.16,10,1,0,0,63.16,1.0,0,0.064386114,low_risk_log_only
257.6,11,2,0,0,257.6,1.0,0,0.17085262,low_risk_log_only
103.5,11,2,0,3,165.0,0.6272727272727273,0,0.7992506,high_risk_auto_flag
92.0,12,0,0,0,92.0,1.0,0,0.02850028,low_risk_log_only
10.0,15,5,0,0,10.0,1.0,0,0.00029819773,low_risk_log_only
224.0,11,0,0,0,224.0,1.0,0,0.06300254,low_risk_log_only
286.0,16,1,0,0,286.0,1.0,0,0.19288538,low_risk_log_only
46.0,15,1,0,0,46.0,1.0,0,0.5292416,medium_risk_human_review
99.0,8,3,0,0,99.0,1.0,0,0.050876655,low_risk_log_only
38.5,18,4,0,1,38.5,1.0,0,0.44351193,low_risk_log_only
336.0,21,4,0,0,336.0,1.0,0,0.13643943,low_risk_log_only
103.5,14,4,0,0,103.5,1.0,0,0.12775642,low_risk_log_only
100.8,22,4,0,0,100.8,1.0,0,0.1876636,low_risk_log_only
184.0,14,4,0,0,184.0,1.0,0,0.2829723,low_risk_log_only
89.6,12,3,0,0,89.6,1.0,0,0.07202485,low_risk_log_only
201.6,18,0,0,0,201.6,1.0,0,0.27563342,low_risk_log_only
73.34,22,5,0,0,73.34,1.0,0,0.0592267,low_risk_log_only
121.0,12,4,0,0,121.0,1.0,0,0.21565263,low_risk_log_only
78.4,11,3,0,0,78.4,1.0,0,0.23198651,low_risk_log_only
92.0,12,4,0,0,92.0,1.0,0,0.07898466,low_risk_log_only
88.0,22,3,0,0,88.0,1.0,0,0.073163785,low_risk_log_only
99.0,23,4,1,0,99.0,1.0,0,0.10044735,low_risk_log_only
77.0,18,0,0,0,77.0,1.0,0,0.3837607,low_risk_log_only
241.5,14,3,0,0,241.5,1.0,0,0.09651444,low_risk_log_only
10.0,18,5,0,0,10.0,1.0,0,0.00022411188,low_risk_log_only
132.0,19,5,0,0,132.0,1.0,0,0.31360954,low_risk_log_only
62.1,8,4,0,0,62.1,1.0,0,0.14418249,low_risk_log_only
880.0,10,2,0,0,880.0,1.0,0,0.16717225,low_risk_log_only
165.0,14,2,0,0,165.0,1.0,0,0.18284072,low_risk_log_only
88.0,9,4,0,1,88.0,1.0,0,0.18500458,low_risk_log_only
57.5,22,2,0,0,57.5,1.0,0,0.42566493,low_risk_log_only
92.0,17,4,0,0,92.0,1.0,0,0.098229736,low_risk_log_only
64.9,20,3,0,0,64.9,1.0,0,0.45981827,medium_risk_human_review
1260.0,12,0,0,0,1260.0,1.0,0,0.014875063,low_risk_log_only
23.0,21,1,0,0,23.0,1.0,0,0.00810316,low_risk_log_only
132.0,18,2,0,0,132.0,1.0,0,0.20345087,low_risk_log_only
358.4,15,5,0,1,345.0,1.0388405797101448,0,0.7432018,high_risk_auto_flag
35.0,11,6,0,1,70.0,0.5,0,0.022109149,low_risk_log_only
40.0,16,1,0,0,40.0,1.0,0,0.21250938,low_risk_log_only
46.0,15,0,0,0,46.0,1.0,0,0.55218965,medium_risk_human_review
78.4,13,0,0,0,78.4,1.0,0,0.05791213,low_risk_log_only
250.0,16,6,0,9,250.0,1.0,1,0.99908066,high_risk_auto_flag
110.0,13,0,0,0,110.0,1.0,1,0.1221314,low_risk_log_only
46.0,20,6,0,0,46.0,1.0,0,0.008860608,low_risk_log_only
50.0,13,5,0,0,50.0,1.0,0,0.04407542,low_risk_log_only
319.0,22,4,0,0,319.0,1.0,0,0.15192899,low_risk_log_only
72.0,7,5,0,0,72.0,1.0,0,0.011945066,low_risk_log_only
10.0,19,1,0,0,10.0,1.0,0,0.0029626878,low_risk_log_only
209.0,11,4,0,0,209.0,1.0,0,0.49913847,medium_risk_human_review
15.0,11,5,0,2,22.5,0.6666666666666666,0,0.022357687,low_risk_log_only
17.24,13,1,0,3,17.24,1.0,1,0.9748131,high_risk_auto_flag
34.5,15,0,0,0,34.5,1.0,0,0.4505676,medium_risk_human_review
154.0,13,2,0,0,154.0,1.0,0,0.016112441,low_risk_log_only
148.5,21,6,0,0,148.5,1.0,0,0.013638394,low_risk_log_only
414.0,22,4,0,0,414.0,1.0,0,0.71637684,high_risk_auto_flag
46.0,18,3,0,0,46.0,1.0,0,0.21470033,low_risk_log_only
44.0,8,3,0,0,44.0,1.0,0,0.0766785,low_risk_log_only
143.0,21,2,0,0,143.0,1.0,0,0.07050013,low_risk_log_only
143.0,16,6,0,1,143.0,1.0,0,0.11942773,low_risk_log_only
134.4,14,2,0,0,134.4,1.0,0,0.07714142,low_risk_log_only
528.0,23,5,1,0,528.0,1.0,0,0.7317905,high_risk_auto_flag
110.0,13,2,0,0,110.0,1.0,0,0.11830655,low_risk_log_only
104.5,18,2,0,0,104.5,1.0,0,0.2022315,low_risk_log_only
166.0,10,3,0,0,166.0,1.0,0,0.18746397,low_risk_log_only
155.0,13,2,0,0,155.0,1.0,0,0.016112441,low_risk_log_only
115.0,13,3,0,0,115.0,1.0,0,0.21944234,low_risk_log_only
92.0,20,3,0,0,92.0,1.0,0,0.08486615,low_risk_log_only
207.0,20,1,0,0,207.0,1.0,0,0.5200911,medium_risk_human_review
46.0,22,6,0,0,46.0,1.0,0,0.011061582,low_risk_log_only
10.0,22,2,0,0,10.0,1.0,0,0.0039827507,low_risk_log_only
31.59,22,5,0,4,27.5,1.1487272727272728,1,0.5336283,medium_risk_human_review
34.5,16,5,0,0,34.5,1.0,0,0.03233855,low_risk_log_only
154.0,0,2,1,0,154.0,1.0,0,0.10393049,low_risk_log_only
72.0,22,5,0,1,72.0,1.0,0,0.18903449,low_risk_log_only
27.5,7,1,0,0,27.5,1.0,0,0.03293551,low_risk_log_only
88.0,19,3,0,0,88.0,1.0,0,0.073163785,low_risk_log_only
78.4,9,1,0,0,78.4,1.0,0,0.034003153,low_risk_log_only
52.5,14,5,0,0,52.5,1.0,0,0.051271807,low_risk_log_only
92.0,17,1,0,0,92.0,1.0,0,0.096934564,low_risk_log_only
16.5,11,5,0,0,16.5,1.0,0,0.00065431424,low_risk_log_only
124.2,16,4,0,0,124.2,1.0,0,0.31546977,low_risk_log_only
13.5,8,2,0,0,13.5,1.0,0,0.0019366771,low_risk_log_only
99.0,13,4,0,0,99.0,1.0,0,0.10951023,low_risk_log_only
46.0,7,4,0,0,46.0,1.0,0,0.14248998,low_risk_log_only
36.66,19,4,0,1,36.66,1.0,1,0.6173449,medium_risk_human_review
15.0,10,6,0,0,15.0,1.0,0,8.751151e-05,low_risk_log_only
16.5,17,5,0,0,16.5,1.0,0,0.00047278797,low_risk_log_only
77.0,15,4,0,1,77.0,1.0,0,0.7174535,high_risk_auto_flag
231.0,9,2,0,0,231.0,1.0,0,0.036593582,low_risk_log_only
88.0,15,3,0,0,88.0,1.0,0,0.08566169,low_risk_log_only
198.0,17,3,0,0,198.0,1.0,0,0.33601016,low_risk_log_only
88.0,13,3,0,1,308.0,0.2857142857142857,0,0.19010605,low_risk_log_only
134.4,14,0,0,0,134.4,1.0,0,0.07873925,low_risk_log_only
78.15,20,0,0,0,78.15,1.0,1,0.3837607,low_risk_log_only
154.0,18,1,0,0,154.0,1.0,0,0.04755904,low_risk_log_only
55.0,20,4,0,0,55.0,1.0,0,0.3931166,low_risk_log_only
69.0,7,1,0,0,69.0,1.0,0,0.014596927,low_risk_log_only
70.0,23,4,1,0,70.0,1.0,0,0.08699567,low_risk_log_only
154.0,11,1,0,0,154.0,1.0,0,0.02039015,low_risk_log_only
154.0,10,1,0,0,154.0,1.0,0,0.015136534,low_risk_log_only
140.0,11,1,0,0,140.0,1.0,0,0.023919236,low_risk_log_only
16.5,11,3,0,1,33.0,0.5,0,0.083643176,low_risk_log_only
49.63,9,2,0,0,49.63,1.0,0,0.0687408,low_risk_log_only
100.8,14,1,0,1,100.8,1.0,0,0.42170253,low_risk_log_only
176.0,17,4,0,0,176.0,1.0,0,0.3189638,low_risk_log_only
89.6,20,0,0,2,67.4,1.3293768545994062,0,0.67992914,medium_risk_human_review
161.0,19,0,0,0,161.0,1.0,0,0.048794344,low_risk_log_only
38.5,18,2,0,0,38.5,1.0,0,0.13102506,low_risk_log_only
16.5,15,5,0,0,16.5,1.0,0,0.00029819773,low_risk_log_only
99.0,21,0,0,0,99.0,1.0,0,0.20478886,low_risk_log_only
92.0,10,5,0,0,92.0,1.0,0,0.08594659,low_risk_log_only
66.0,14,1,0,0,66.0,1.0,0,0.14724256,low_risk_log_only
451.0,11,4,0,0,451.0,1.0,0,0.70122266,high_risk_auto_flag
89.6,13,5,0,0,89.6,1.0,0,0.11899218,low_risk_log_only
15.0,18,5,0,1,15.0,1.0,0,0.0016610435,low_risk_log_only
20.0,9,3,0,0,20.0,1.0,0,0.0048455386,low_risk_log_only
78.4,22,1,0,0,78.4,1.0,0,0.15496404,low_risk_log_only
16.5,18,5,0,0,16.5,1.0,0,0.00022411188,low_risk_log_only
25.0,9,6,0,0,25.0,1.0,0,0.001347137,low_risk_log_only
207.0,16,2,0,0,207.0,1.0,0,0.5831299,medium_risk_human_review
88.0,23,1,1,0,88.0,1.0,0,0.08668413,low_risk_log_only
62.1,13,5,0,0,62.1,1.0,0,0.053374305,low_risk_log_only
44.0,21,0,0,0,44.0,1.0,0,0.10100061,low_risk_log_only
99.0,14,4,0,0,99.0,1.0,0,0.1297293,low_risk_log_only
46.0,19,3,0,0,46.0,1.0,0,0.21470033,low_risk_log_only
120.0,17,4,0,0,120.0,1.0,0,0.30917516,low_risk_log_only
154.0,20,4,0,0,154.0,1.0,0,0.09786517,low_risk_log_only
198.0,16,4,0,1,429.0,0.46153846153846156,0,0.2929512,low_risk_log_only
49.5,19,1,0,0,49.5,1.0,0,0.14691238,low_risk_log_only
46.0,23,1,1,0,46.0,1.0,0,0.119829506,low_risk_log_only
88.0,18,1,0,0,88.0,1.0,0,0.06514684,low_risk_log_only
110.0,18,6,0,0,110.0,1.0,0,0.043507002,low_risk_log_only
100.8,20,3,0,0,100.8,1.0,0,0.2261557,low_risk_log_only
280.0,15,1,0,1,145.6,1.9230769230769231,0,0.23984012,low_risk_log_only
10.0,23,2,1,0,10.0,1.0,0,0.0018870978,low_risk_log_only
275.0,11,5,0,0,275.0,1.0,0,0.29733807,low_risk_log_only
45.2,22,0,0,2,162.4,0.27832512315270935,0,0.14471416,low_risk_log_only
99.0,13,3,0,0,99.0,1.0,0,0.13462876,low_risk_log_only
160.0,2,3,1,0,160.0,1.0,0,0.54912174,medium_risk_human_review
77.0,21,0,0,0,77.0,1.0,0,0.34278727,low_risk_log_only
69.0,21,3,0,0,69.0,1.0,0,0.1666222,low_risk_log_only
10.0,0,3,1,0,10.0,1.0,0,0.022275336,low_risk_log_only
46.0,22,3,0,0,46.0,1.0,0,0.27887267,low_risk_log_only
44.0,23,3,1,0,44.0,1.0,0,0.07010794,low_risk_log_only
46.0,10,5,0,0,46.0,1.0,0,0.05234754,low_risk_log_only
143.0,23,6,1,0,143.0,1.0,0,0.19028327,low_risk_log_only
23.0,22,3,0,0,23.0,1.0,0,0.00370511,low_risk_log_only
112.0,17,2,0,0,112.0,1.0,0,0.35876372,low_risk_log_only
187.0,16,3,0,0,187.0,1.0,0,0.32524747,low_risk_log_only
78.4,20,3,0,0,78.4,1.0,0,0.17200032,low_risk_log_only
46.0,15,4,0,1,46.0,1.0,0,0.8759063,high_risk_auto_flag
104.5,17,4,0,0,104.5,1.0,0,0.1888245,low_risk_log_only
154.0,9,2,0,0,154.0,1.0,0,0.013981653,low_risk_log_only
156.8,21,1,0,0,156.8,1.0,0,0.04983251,low_risk_log_only
77.0,20,3,0,0,77.0,1.0,0,0.29147428,low_risk_log_only
67.2,18,5,0,1,67.2,1.0,0,0.2520274,low_risk_log_only
88.0,19,3,0,0,88.0,1.0,0,0.073163785,low_risk_log_only
110.0,22,0,0,1,154.0,0.7142857142857143,0,0.06807736,low_risk_log_only
88.0,16,1,0,0,88.0,1.0,0,0.083720304,low_risk_log_only
36.66,13,6,0,0,36.66,1.0,0,0.012299437,low_risk_log_only
537.8,21,4,0,0,537.8,1.0,0,0.74797285,high_risk_auto_flag
154.0,23,3,1,0,154.0,1.0,0,0.12756765,low_risk_log_only
80.5,19,0,0,0,80.5,1.0,0,0.07848201,low_risk_log_only
84.0,17,3,0,1,84.0,1.0,0,0.35232195,low_risk_log_only
286.0,13,6,0,0,286.0,1.0,0,0.062196534,low_risk_log_only
121.0,1,3,1,0,121.0,1.0,0,0.41483837,low_risk_log_only
46.0,16,4,0,1,46.0,1.0,1,0.8628224,high_risk_auto_flag
88.0,0,4,1,1,88.0,1.0,0,0.40379488,low_risk_log_only
20.59,1,3,1,0,20.59,1.0,0,0.2997978,low_risk_log_only
250.0,16,6,0,3,250.0,1.0,1,0.99201816,high_risk_auto_flag
33.0,8,5,0,0,33.0,1.0,0,0.0023611877,low_risk_log_only
280.0,10,4,0,2,212.8,1.3157894736842104,0,0.89237994,high_risk_auto_flag
69.0,11,0,0,0,69.0,1.0,0,0.08313204,low_risk_log_only
10.0,8,2,0,0,10.0,1.0,0,0.0019366771,low_risk_log_only
156.8,12,0,0,0,156.8,1.0,0,0.017275412,low_risk_log_only
88.0,15,4,0,0,88.0,1.0,0,0.08566169,low_risk_log_only
156.8,18,2,0,1,156.8,1.0,0,0.23159467,low_risk_log_only
89.6,11,3,0,0,89.6,1.0,0,0.112333,low_risk_log_only
78.4,9,3,0,0,78.4,1.0,0,0.07837371,low_risk_log_only
154.0,14,3,0,1,154.0,1.0,0,0.24972351,low_risk_log_only
517.5,15,5,0,1,690.0,0.75,1,0.8162496,high_risk_auto_flag
92.0,20,3,0,0,92.0,1.0,0,0.08486615,low_risk_log_only
291.2,21,1,0,0,291.2,1.0,0,0.30477393,low_risk_log_only
414.4,17,0,0,0,414.4,1.0,0,0.34248546,low_risk_log_only
46.0,22,3,0,0,46.0,1.0,0,0.27887267,low_risk_log_only
52.86,15,1,0,0,52.86,1.0,0,0.28933373,low_risk_log_only
132.0,20,2,0,2,112.75,1.170731707317073,0,0.8662855,high_risk_auto_flag
257.6,13,2,0,0,257.6,1.0,0,0.13250747,low_risk_log_only
69.0,20,1,0,0,69.0,1.0,0,0.17405652,low_risk_log_only
89.6,20,2,0,1,112.0,0.7999999999999999,0,0.53722507,medium_risk_human_review
207.0,10,2,0,0,207.0,1.0,0,0.3635887,low_risk_log_only
20.0,12,6,0,0,20.0,1.0,0,0.00025507621,low_risk_log_only
124.2,16,2,0,0,124.2,1.0,0,0.24991247,low_risk_log_only
46.69,11,1,0,0,46.69,1.0,0,0.16776697,low_risk_log_only
172.5,9,3,0,4,127.125,1.3569321533923304,1,0.9754667,high_risk_auto_flag
138.0,10,2,0,0,138.0,1.0,0,0.047229078,low_risk_log_only
132.0,9,2,0,0,132.0,1.0,0,0.0579649,low_risk_log_only
23.0,14,4,0,1,23.0,1.0,0,0.062483836,low_risk_log_only
34.5,17,2,0,0,34.5,1.0,0,0.42356965,low_risk_log_only
156.8,18,0,0,0,156.8,1.0,0,0.046565466,low_risk_log_only
224.0,13,6,0,0,224.0,1.0,0,0.37368152,low_risk_log_only
80.5,13,5,0,1,336.0,0.23958333333333334,0,0.19584508,low_risk_log_only
99.0,8,4,0,0,99.0,1.0,0,0.040650226,low_risk_log_only
89.6,22,6,0,0,89.6,1.0,0,0.011011172,low_risk_log_only
132.25,18,1,0,0,132.25,1.0,0,0.20345087,low_risk_log_only
132.0,12,4,0,0,132.0,1.0,0,0.16417703,low_risk_log_only
138.0,8,3,0,0,138.0,1.0,0,0.055967867,low_risk_log_only
66.0,22,3,0,0,66.0,1.0,0,0.46684182,medium_risk_human_review
154.0,18,2,0,0,154.0,1.0,0,0.04755904,low_risk_log_only
132.25,9,1,0,0,132.25,1.0,0,0.0579649,low_risk_log_only
88.0,16,4,0,0,88.0,1.0,0,0.08485553,low_risk_log_only
